"linear.normalized-tseitin-regular-n56-d3-i2-r2.cnf.gz-plain.pb.metafix.opb",1,5,224,84,0.708861,0
"linear.factor-mod-size=8-P0=139-P1=101-P2=227-P3=251-P4=227-P5=251-B.opb",4,7,656,440,0.867633,0.133701
"linear.normalized-dbsg_50_10_5_15.opb",3,6,1365,706,0.486009,0.377858
"linear.normalized-single-obj-f44-DC_ESS.seq-A-2-1-EDCBAir.opb",3,7,20837,7320,0.248054,0.181911
"linear.normalized-autocorr_bern25-13.opb",4,7,3514,1782,0.628853,0.410886
"linear.factor-mod-size=7-P0=67-P1=11-P2=79-P3=19-B.opb",4,7,304,210,0.89172,0.120169
"linear.normalized-tseitin-regular-n42-d3-i2-r2.cnf.gz-plain.pb.metafix.opb",1,5,168,63,0.666667,0
"linear.normalized-single-obj-f50-DC_side2.seq-A-2-combined-irabcde.opb",3,7,20620,6968,0.243501,0.17948
"linear.normalized-ns1685374.opb",3,5,43495,10000,0.557339,0.205184
"linear.normalized-lo_8x8_008.opb.metafix.opb",5,9,92,64,0.698421,0.129414
"linear.normalized-sporttournament12.opb",3,6,240,186,0.888889,0.157135
"linear.normalized-acc-tight4.opb",3,6,3582,1620,0.409408,0.181314
"linear.normalized-regular-n28-d4-i3.cnf.gz-plain.pb.metafix.opb",3,7,236,113,0.680598,0.229043
"linear.normalized-autocorr_bern50-13.lin.opb",4,7,8814,4457,0.627172,0.412998
"linear.normalized-j6018_3-sat.opb",1,8,31278,9516,0.810942,0
"linear.normalized-vtxcov_v2000_e4000_34.opb.PB06.opb",4,8,4000,1960,1,0
"linear.normalized-5_6_37.opb",3,7,8661,1806,0.505483,0.405207
"linear.normalized-factor-size=9-P=149-Q=409.opb",3,7,245,99,0.499962,0.405767
"linear.normalized-aries-da_network_100_3__3_91__16.opb",6,8,500,4898,0.818902,0.229304
"linear.normalized-vertexcover-grid10x27.opb",3,7,541,270,0.981481,0.0261891
"linear.normalized-ii8a4.opb",1,4,3194,792,0.819028,0
"linear.normalized-compression8_16.opb",3,6,2793,600,0.457083,0.405374
"linear.normalized-factor-size=9-P=191-Q=509.opb",3,6,245,99,0.50101,0.405754
"linear.normalized-par32-2.opb",2,6,13429,6352,0.737861,0.262139
"linear.normalized-ECrand4regsplit-v010-n1.opb",3,6,20,19,0.835145,0.153484
"linear.normalized-pigeon-cardinality-15-10.opb",1,4,25,150,1,0
"linear.normalized-vertexcover-grid10x19-hard.opb",3,7,381,190,0.983333,0.0235702
"linear.normalized-hanoi4.opb",2,7,5652,1436,0.984585,0.00510528
"linear.normalized-lo_10x10_000.opb.metafix.opb",4,8,116,100,0.695799,0.0904666
"linear.factor-mod-size=6-P0=59-P1=37-P2=37-P3=53-P4=11-P5=7-P6=13-B.opb",5,8,451,324,0.89163,0.132878
"linear.normalized-single-obj-f50-DC_side2.seq-A-2-1-irEDCBA.opb",3,7,19248,6625,0.24977,0.181255
"linear.normalized-4_5_27.opb",3,7,4690,992,0.508977,0.402238
"linear.normalized-t2001.13queen13.1110973863.opb",2,7,101,169,0.817233,0.159646
"linear.normalized-opus.r.opb",3,8,45,63,0.866667,0.188562
"linear.normalized-reduced-mps-v2-20-10-bandm.opb",6,8,610,14160,0.986504,0.0197373
"linear.normalized-fixed-bandwidth-23.cnf.gz-extracted.pb.metafix.opb",1,3,92,93,0.669065,0
"linear.normalized-compression16_13.opb",3,6,4068,870,0.452675,0.409041
"linear.normalized-sha1-size112-round22-3.opb",4,8,9952,4128,0.219162,0.258122
"linear.normalized-t2001.13queen13.1110976730.opb",2,7,101,169,0.817233,0.159646
"linear.normalized-TateBritain_K91.opb",2,5,6372,6188,0.829479,0.170521
"linear.normalized-sporttournament12.lin.opb",3,6,240,186,0.888889,0.157135
"linear.factor-mod-size=6-P0=29-P1=2-P2=59-P3=2-P4=47-P5=53-P6=37-P7=53-P8=53-B.opb",5,8,601,432,0.828674,0.142506
"linear.normalized-mps-v2-20-10-misc01.opb",5,7,71,113,0.884823,0.141117
"linear.normalized-5_6_6.opb",2,6,570,132,0.310749,0.224135
"linear.normalized-22s.smv.opb",2,7,15365,5985,0.267887,0.252952
"linear.normalized-g7x7.opb",3,8,49,49,0.887387,0.159258
"linear.factor-mod-size=6-P0=37-P1=23-P2=5-B.opb",3,6,151,108,0.855366,0.118825
"linear.normalized-tseitin-regular-n92-d3-i1-r2.cnf.gz-plain.pb.metafix.opb",1,5,368,138,0.724409,0
"linear.normalized-opt-market-split_7_60_2.opb",1,3,14,172,0.960894,0
"linear.normalized-vertexcover-grid8x11-hard.opb",3,7,177,88,0.985507,0.0204958
"linear.normalized-tseitin-regular-n56-d3-i1-f.cnf.gz-plain.pb.metafix.opb",1,5,224,84,0.504505,0
"linear.normalized-factor-size=9-P=71-Q=461.opb",3,6,245,99,0.497813,0.405827
"linear.normalized-mps-v2-20-10-air03.opb",7,9,248,10757,0.901406,0.176308
"linear.normalized-vertexcover-completegraph-9.opb",2,6,37,9,0.944444,0.0555556
"linear.normalized-single-obj-f4-DataDisplay_2_order9.seq-B-3-1-irabcde.opb",3,9,11685,3564,0.299509,0.391226
"linear.normalized-j6027_9-unsat.opb",1,8,30405,9272,0.811341,0
"linear.normalized-graphpart_3pm-0344-0344.opb",2,7,960,576,0.8125,0.1875
"linear.normalized-8_6_27.opb",3,6,5994,1260,0.4507,0.411194
"linear.normalized-sha1-size112-round21-3.opb",4,8,9120,3968,0.229988,0.257286
"linear.normalized-single-obj-f52-ACTotalLoss.seq-A-2-1-irEDCBA.opb",3,7,12163,4305,0.259687,0.179734
"linear.normalized-aim-50-6_0-yes1-3.opb",1,5,350,100,1,0
"linear.normalized-factor-size=9-P=151-Q=167.opb",3,6,245,99,0.497813,0.405827
"linear.normalized-dbsg_50_10_2_5.opb",3,6,1385,716,0.486241,0.378295
"linear.normalized-hw32-vm85p-opt.opb.negationfix.opb",4,6,706,10272,0.942298,0.0681428
"linear.normalized-autocorr_bern40-20.opb",4,7,14406,7243,0.626104,0.413747
"linear.normalized-4_5_24.opb",3,7,3817,812,0.510518,0.400889
"linear.normalized-factor-sizeN=460-sizeP=231-sizeQ=460-510733673-max.opb",0,2,0,0,-nan,0
"linear.normalized-bench1.pi.opb",7,9,398,4676,0.902482,0.235866
"linear.normalized-bogr_4.opb",4,7,44,38,0.618148,0.079274
"linear.factor-mod-size=5-P0=29-P1=11-P2=11-P3=17-P4=29-P5=23-B.opb",4,7,266,200,0.880723,0.121176
"linear.normalized-t3002.11tsp11.1900558106.opb",1,6,2707,231,0.913043,0
"linear.normalized-dbsg_100_25_4_15.opb",3,6,6443,3270,0.49451,0.395492
"linear.normalized-vertexcover-completegraph-3.opb",3,5,4,3,0.638889,0.306816
"linear.normalized-reduced-fir09_trarea_ac.opb",3,6,8604,3945,0.439899,0.0964192
"linear.normalized-TateBritain_K107.opb",3,6,7492,7276,0.60409,0.369093
"linear.normalized-autocorr_bern40-40.opb",4,7,30688,15384,0.625497,0.414222
"linear.normalized-factor-size=9-P=283-Q=293.opb",3,6,245,99,0.50101,0.405754
"linear.normalized-fixed-bandwidth-61.cnf.gz-extracted.pb.metafix.opb",1,3,244,245,0.667575,0
"linear.normalized-bsg_50_25_3.opb",3,6,3104,1576,0.494369,0.394862
"linear.mod2c-rand3bip-sat-190-3.sat05-2445.reshuffled-07.opb",1,6,1972,271,0.453177,0
"linear.normalized-mds_50_10_4.opb",1,4,1278,664,0.666667,0
"linear.normalized-compression16_12.opb",3,7,3788,812,0.509052,0.400873
"linear.normalized-mps-v2-20-10-flugpl.opb",6,8,35,265,0.95464,0.0395656
"linear.normalized-5_10.opb",3,5,70,55,0.603865,0.28629
"linear.normalized-sha1-size144-round22-5.opb",4,8,10016,4128,0.218032,0.259457
"linear.normalized-matrix_5x3_3.opb",3,7,21401,6076,0.606701,0.4062
"linear.normalized-sha1-size112-round21-6.opb",4,8,9120,3968,0.229986,0.257354
"linear.normalized-bogr_15.opb",5,8,8415,4320,0.752518,0.246485
"linear.normalized-factor-sizeN=340-sizeP=171-sizeQ=340-700380480-max.opb",0,2,0,0,-nan,0
"linear.normalized-mis_500_25_4.opb",1,6,16754,8377,0.666667,0
"linear.normalized-tseitin-regular-n84-d3-i1-r2.cnf.gz-plain.pb.metafix.opb",1,5,336,126,0.694215,0
"linear.normalized-6_6_9.opb",2,5,1074,240,0.208604,0.143669
"linear.normalized-vertexcover-grid6x25.opb",3,7,301,150,0.984127,0.0224478
"linear.normalized-lo_12x12_009.opb.metafix.opb",5,9,140,144,0.69173,0.232129
"linear.normalized-vertexcover-grid10x11-hard.opb",3,7,221,110,0.984848,0.0214275
"linear.normalized-chnl50_55_pb.cnf.cr.opb",1,4,210,5500,1,0
"linear.normalized-s4-4-3-2pb.opb",1,7,1952,648,0.529845,0
"linear.normalized-bsg_50_10_4.opb",3,6,1380,714,0.486195,0.378209
"linear.normalized-tseitin-regular-n46-d3-i3-r1.cnf.gz-plain.pb.metafix.opb",1,5,184,69,0.707692,0
"linear.normalized-lo_12x12_001.opb.metafix.opb",5,9,140,144,0.643947,0.215324
"linear.normalized-regular-n23-d4-i1.cnf.gz-plain.pb.metafix.opb",3,7,196,93,0.677069,0.231755
"linear.normalized-2_4_6.opb",2,6,297,72,0.41131,0.297024
"linear.normalized-ppp:3-13,25,26.opb",1,8,31428,4644,0.906854,0
"linear.normalized-fixed-bandwidth-16.cnf.gz-extracted.pb.metafix.opb",1,3,64,65,0.670103,0
"linear.normalized-cuww1.opb",1,3,2,60,0.983607,0
"linear.factor-mod-size=7-P0=23-P1=29-P2=43-B.opb",3,6,203,140,0.862304,0.117954
"linear.normalized-bogr_11.opb",5,8,2431,1288,0.745532,0.238564
"linear.normalized-autocorr_bern40-10.opb",4,7,4026,2053,0.629335,0.410988
"linear.normalized-mds_50_10_3.opb",1,3,1286,668,0.509535,0
"linear.normalized-factor-size=9-P=347-Q=379.opb",3,6,245,99,0.50101,0.405754
"linear.normalized-50-250-false-45-90-4-3000opt.opb",2,6,63877,2025,0.978718,0.0212816
"linear.normalized-sha1-size112-round22-8.opb",4,8,9952,4128,0.219193,0.258057
"linear.normalized-fpga45_43_sat_pb.cnf.cr.opb",2,4,2066,2903,0.792111,0.207889
"linear.normalized-dbsg_100_10_2_40.opb",2,6,2823,1460,0.729176,0.197295
"linear.normalized-single-obj-f49-DC_TotalLoss.seq-A-2-1-irabcde.opb",3,7,22865,8010,0.247556,0.180315
"linear.normalized-f20c10b_027_area_delay.opb",2,6,27496,8805,0.417566,0.146778
"linear.normalized-vertexcover-grid4x25.opb",3,7,201,100,0.984848,0.0214275
"linear.factor-mod-size=6-P0=47-P1=43-P2=59-P3=29-P4=31-P5=13-P6=59-P7=53-P8=67-P9=17-B.opb",5,8,676,486,0.833208,0.145297
"linear.normalized-7_7_9.opb",2,6,1225,272,0.292439,0.23137
"linear.normalized-frb35-17-2.opb",3,6,27847,595,1,0
"linear.normalized-army10.14ls.opb",1,7,476,316,0.67234,0
"linear.normalized-sha1-size144-round22-8.opb",4,8,10016,4128,0.218591,0.259116
"linear.normalized-rand56b853.cudf.paranoid.opb",1,6,19039,6243,0.529225,0
"linear.normalized-TateBritain_K103.opb",3,6,7212,7004,0.60456,0.368416
"linear.normalized-randfe95e3.cudf.paranoid.opb",1,7,27683,6249,0.489484,0
"linear.normalized-subsetcard-geq-random4regular-30.opb",1,3,60,121,0.801325,0
"linear.factor-mod-size=8-P0=71-P1=29-P2=241-P3=127-P4=67-P5=23-B.opb",4,7,656,440,0.867633,0.133701
"linear.normalized-reduced-mps-v2-20-10-aflow30a.opb",6,8,958,7195,0.949267,0.0751338
"linear.normalized-mps-v2-20-10-pk1.opb",6,8,60,985,0.974137,0.0264307
"linear.normalized-sha1-size128-round23-6.opb",4,8,10816,4288,0.214645,0.256036
"linear.normalized-rand6reg-v101-n3.opb",3,6,202,303,0.766689,0.191372
"linear.factor-mod-size=8-P0=29-P1=61-P2=43-P3=131-P4=2-P5=59-P6=41-B.opb",4,7,787,528,0.859664,0.140448
"linear.normalized-single-obj-f38-AC_TotalLoss.seq-A-2-combined-irabcde.opb",3,7,9747,3378,0.254828,0.176629
"linear.normalized-subsetcard-geq-fixedbandwidth-15.opb",1,3,30,61,0.802632,0
"linear.normalized-sha1-size128-round22-8.opb",4,8,9984,4128,0.219857,0.257797
"linear.normalized-jnh212.opb",1,5,900,200,0.400802,0
"linear.normalized-ECgrid5x110split.opb",3,6,1102,1101,0.722663,0.207753
"linear.normalized-reduced-mps-v2-20-10-dcmulti.opb",6,8,368,14265,0.988782,0.0153911
"linear.normalized-rand271a0d.cudf.paranoid.opb",1,6,24268,5453,0.390476,0
"linear.normalized-ECgrid3x30split.opb",3,6,182,181,0.734788,0.197128
"linear.normalized-subsetcard-geq-random4regular-70.opb",1,3,140,281,0.80057,0
"linear.normalized-addm4.r.opb",5,8,832,1073,0.865722,0.181126
"linear.normalized-5_6_7.opb",2,6,681,156,0.305957,0.225957
"linear.normalized-reduced-mps-v2-20-10-bell5.opb",7,9,118,1704,0.973295,0.0241606
"linear.normalized-reduced-mps-v2-20-10-pp08a.opb",7,9,200,5344,0.987522,0.0198952
"linear.normalized-vertexcover-grid10x17.opb",3,7,341,170,0.983333,0.0235702
"linear.normalized-mds_500_10_1.opb",1,3,13136,6818,0.509338,0
"linear.normalized-lo_6x6_005.opb.metafix.opb",5,9,68,36,0.527996,0.217444
"linear.normalized-sha1-size128-round21-5.opb",4,8,9152,3968,0.229633,0.257758
"linear.normalized-compression64_18.opb",3,7,33301,6806,0.50208,0.407578
"linear.normalized-single-obj-f49-DC_TotalLoss.seq-A-2-combined-irEDCBA.opb",3,7,24365,8385,0.241681,0.178845
"linear.normalized-lo_10x10_005.opb.metafix.opb",4,8,116,100,0.705732,0.11039
"linear.normalized-sumineqArity5houseP032.opb",5,7,1056,5275,0.821179,0.214088
"linear.normalized-factor-size=9-P=331-Q=479.opb",3,6,245,99,0.50101,0.405754
"linear.normalized-t3002.11tsp11.1900550720.opb",1,6,2707,231,0.913043,0
"linear.normalized-tseitin-regular-n90-d3-i1-r1.cnf.gz-plain.pb.metafix.opb",1,5,360,135,0.708661,0
"linear.normalized-factor-sizeN=240-sizeP=121-sizeQ=240-817963885-max.opb",0,2,0,0,-nan,0
"linear.normalized-tseitin-regular-n90-d3-i3-r1.cnf.gz-plain.pb.metafix.opb",1,5,360,135,0.647482,0
"linear.rbcl_xits_14_SAT.opb",1,7,148488,2220,0.570621,0
"linear.normalized-ECrand6reg-v091-n1.opb",1,3,182,273,0.75,0
"linear.normalized-mps-v2-20-10-bk4x3.opb",7,9,26,372,0.991034,0.0147011
"linear.normalized-aries-da_network_20_2__17_12__32.opb",5,7,80,1298,0.773164,0.259071
"linear.normalized-pigeon-cardinality-61-60.opb",1,4,121,3660,1,0
"linear.normalized-4_7_2.opb",2,6,165,42,0.353746,0.207405
"linear.normalized-edgecross10-040.lin.opb",3,6,1574,637,0.463504,0.0384465
"linear.normalized-fixed-bandwidth-71.cnf.gz-extracted.pb.metafix.opb",1,3,284,285,0.667447,0
"linear.normalized-tseitin-regular-n42-d3-i2-f.cnf.gz-plain.pb.metafix.opb",1,5,168,63,0.506024,0
"linear.normalized-subsetCardinalitySigma-20-2.cnf.gz-plain.pb.metafix.opb",3,7,172,81,0.677231,0.233287
"linear.normalized-mps-v2-20-10-agg3.opb",6,8,489,9060,0.921119,0.0696018
"linear.normalized-mps-v2-20-10-dcmulti.opb",6,8,368,14265,0.988889,0.0134213
"linear.normalized-ssa2670-130.opb",3,7,4680,2718,0.788726,0.244873
"linear.normalized-t2001.13queen13.1111225605.opb",2,7,101,169,0.817233,0.159646
"linear.normalized-sha1-size96-round22-1.opb",4,8,9920,4128,0.21938,0.257823
"linear.normalized-graphpart_2pm-0099-0999.lin.opb",2,7,1134,729,0.833333,0.166667
"linear.normalized-10:20:4.5:0.5:100.opb",4,9,868,776,0.82416,0.128408
"linear.factor-mod-size=6-P0=61-P1=67-B.opb",5,8,76,54,0.869069,0.12774
"linear.normalized-factor-size=9-P=67-Q=191.opb",3,6,245,99,0.49183,0.40258
"linear.normalized-5_6_3.opb",2,6,297,72,0.331063,0.215121
"linear.normalized-dlx1c.rwmem1.ucl.opb",2,7,21401,7578,0.250589,0.240377
"linear.normalized-j6020_9-sat.opb",1,7,29864,9150,0.423004,0
"linear.normalized-ex9.opb",1,7,41124,10404,0.349773,0
"linear.normalized-factor-size=9-P=269-Q=431.opb",3,6,245,99,0.50101,0.405754
"linear.normalized-reduced-mps-v2-20-10-p0282.opb",5,8,221,282,0.886654,0.119186
"linear.normalized-ECgrid5x140split.opb",3,6,1402,1401,0.722568,0.207778
"linear.normalized-cache.inv8.ucl.opb",2,6,6744,2355,0.245758,0.245121
"linear.normalized-fixed-bandwidth-83.cnf.gz-extracted.pb.metafix.opb",1,3,332,333,0.667335,0
"linear.factor-mod-size=6-P0=41-P1=19-B.opb",5,8,76,54,0.904167,0.126106
"linear.normalized-TateBritain_K88.opb",3,6,6162,5984,0.606684,0.365357
"linear.normalized-hanoi5.opb",1,6,16399,3862,0.988103,0
"linear.normalized-randc5fe62.cudf.trendy.opb",3,9,28455,6791,0.831942,0.237669
"linear.normalized-jnh12.opb",1,5,950,200,0.394867,0
"linear.normalized-1093.cudf.trendy.opb",3,8,6798,1136,0.89868,0.143288
"linear.normalized-single-obj-f34-AC_ESS.seq-A-2-2-irEDCBA.opb",3,7,9957,3535,0.269008,0.18262
"linear.normalized-ii8c1.opb",2,5,3575,1020,0.95805,0.0419501
"linear.normalized-4_5_25.opb",3,6,4098,870,0.453283,0.408881
"linear.normalized-subsetCardinalitySigma-19-2.cnf.gz-plain.pb.metafix.opb",3,7,164,77,0.672868,0.235134
"linear.normalized-vertexcover-grid6x27-hard.opb",3,7,325,162,0.983333,0.0235702
"linear.normalized-fpga13_11_sat_pb.cnf.cr.opb",2,4,178,215,0.773537,0.226463
"linear.normalized-mps-v2-20-10-biella1.opb",0,2,0,0,-nan,0
"linear.normalized-market-split_5_40_4.opb",3,6,11,41,0.90991,0.127407
"linear.normalized-edgecross22-048.lin.opb",2,6,8202,1483,0.459837,0.0401628
"linear.factor-mod-size=5-P0=11-P1=23-P2=2-P3=5-P4=29-P5=7-P6=23-P7=17-B.opb",4,7,372,280,0.859323,0.140866
"linear.normalized-f51m.b.opb",3,8,520,406,0.81272,0.2115
"linear.factor-mod-size=9-P0=487-P1=163-P2=173-P3=211-B.opb",6,8,496,324,0.759512,0.354851
"linear.factor-mod-size=7-P0=71-P1=79-P2=101-P3=109-P4=107-P5=97-P6=127-P7=127-P8=67-B.opb",4,7,809,560,0.842331,0.159334
"linear.normalized-lo_16x16_004.opb.metafix.opb",4,8,188,256,0.777146,0.0625689
"linear.normalized-factor-size=9-P=223-Q=421.opb",3,6,245,99,0.50101,0.405754
"linear.normalized-222__neos-1330346.opb",4,7,4608,2664,0.463258,0.321497
"linear.normalized-graphpart_2pm-0055-0055.lin.opb",2,7,350,225,0.833333,0.166667
"linear.normalized-minisat70_4_22_9.opb",2,7,24512,9940,0.786412,0.213588
"linear.normalized-vertexcover-completegraph-27.opb",2,6,352,27,0.981481,0.0185185
"linear.normalized-dbsg_50_25_1_5.opb",3,6,3149,1598,0.494453,0.395049
"linear.normalized-minisat15_5_3_7_ic.opb",3,7,7439,3435,0.389682,0.274276
"linear.normalized-50-750-false-45-90-4-8000opt.opb",2,6,29096,2025,0.978718,0.0212816
"linear.normalized-jnh209.opb",1,5,900,200,0.403633,0
"linear.normalized-TateBritain_K96.opb",2,5,6722,6528,0.829511,0.170489
"linear.normalized-chnl40_45_pb.cnf.cr.opb",1,4,170,3600,1,0
"linear.normalized-sha1-size128-round22-3.opb",4,8,9984,4128,0.218991,0.258561
"linear.normalized-m100_50_40_40.r.opb",3,5,100,50,0.779249,0.312188
"linear.normalized-mps-v2-20-10-blp-ic98.opb",7,9,853,15501,0.978936,0.0337732
"linear.normalized-tseitin-regular-n62-d3-i3-f.cnf.gz-plain.pb.metafix.opb",1,5,248,93,0.504065,0
"linear.normalized-tseitin-regular-n58-d3-i1-r2.cnf.gz-plain.pb.metafix.opb",1,5,232,87,0.623656,0
"linear.normalized-graphpart_3pm-0244-0244.opb",2,7,544,336,0.821429,0.178571
"linear.normalized-fpga20_20_sat_pb.cnf.cr.opb",2,4,460,600,0.783019,0.216981
"linear.normalized-edgecross10-030.opb",3,6,1116,408,0.444913,0.0592432
"linear.normalized-sha1-size160-round22-0.opb",4,8,10048,4128,0.218609,0.259174
"linear.normalized-2_5_0.opb",3,6,21,6,0.311508,0.251241
"linear.normalized-factor-sizeN=360-sizeP=181-sizeQ=360-885821403.opb",0,2,0,0,-nan,0
"linear.normalized-t3002.11tsp11.1900670675.opb",1,6,2707,231,0.913043,0
"linear.normalized-autocorr_bern20-10.opb",4,7,1626,833,0.633412,0.405516
"linear.normalized-sporttournament50.lin.opb",2,5,4800,3625,0.834483,0.165517
"linear.normalized-tseitin-regular-n58-d3-i1-f.cnf.gz-plain.pb.metafix.opb",1,5,232,87,0.504348,0
"linear.normalized-reduced-mps-v2-20-10-flugpl.opb",6,8,35,265,0.951563,0.0462021
"linear.normalized-sporttournament16.lin.opb",3,6,448,344,0.888889,0.157135
"linear.normalized-3col-almost3reg-l015-r014-n1.opb",2,7,2220,900,0.875,0.125
"linear.normalized-tseitin-regular-n56-d3-i1-r1.cnf.gz-plain.pb.metafix.opb",1,5,224,84,0.658824,0
"linear.normalized-compression32_20.opb",3,7,13321,2756,0.503914,0.40642
"linear.normalized-ppp:1-12,16.opb",1,7,31899,4662,0.906916,0
"linear.normalized-randdd5509.cudf.paranoid.opb",2,7,21280,6637,0.53745,0.258096
"linear.normalized-sha1-size128-round21-0.opb",4,8,9152,3968,0.22931,0.258106
"linear.normalized-lo_10x10_001.opb.metafix.opb",4,8,116,100,0.716071,0.140101
"linear.normalized-single-obj-f41-DC_DoubleLoss.seq-A-2-2-irEDCBA.opb",3,7,21694,7320,0.26283,0.180916
"linear.normalized-single-obj-f51-DC_side2.seq-B-2-1-irEDCBA.opb",3,7,19248,6625,0.24977,0.181255
"linear.factor-mod-size=7-P0=37-P1=47-P2=17-P3=127-P4=31-P5=127-P6=17-B.opb",4,7,607,420,0.861081,0.138966
"linear.normalized-regular-n25-d4-i3.cnf.gz-plain.pb.metafix.opb",3,7,212,101,0.675335,0.231842
"linear.normalized-fpga10_10_sat_pb.cnf.cr.opb",2,4,130,150,0.767857,0.232143
"linear.normalized-fx92.opb",4,7,7916,7164,0.515698,0.323473
"linear.factor-mod-size=7-P0=5-P1=47-P2=89-P3=41-P4=37-P5=113-P6=47-P7=127-P8=37-B.opb",4,7,809,560,0.842672,0.159067
"linear.normalized-factor-size=9-P=257-Q=449.opb",3,6,245,99,0.50101,0.405754
"linear.normalized-sha1-size112-round23-5.opb",4,8,10784,4288,0.213924,0.256374
"linear.normalized-3col-left3reg-l060-r059-n1.opb",2,7,10575,4257,0.875,0.125
"linear.normalized-mds_50_10_5.opb",1,4,1262,656,0.666667,0
"linear.normalized-990.cudf.paranoid.opb",1,6,6391,799,0.605992,0
"linear.normalized-single-obj-f6-ACTotalLoss.seq-B-2-1-irabcde.opb",3,7,12163,4305,0.259687,0.179734
"linear.normalized-4_7_1.opb",3,5,114,30,0.26006,0.100056
"linear.normalized-mps-v2-20-10-sentoy.opb",1,3,30,60,0.8,0
"linear.normalized-mps-v2-20-10-sample2.opb",6,8,67,1296,0.834127,0.165524
"linear.normalized-dbsg_50_10_5_5.opb",3,6,1365,706,0.486009,0.377858
"linear.normalized-par8-1.opb",2,6,1499,700,0.739892,0.260108
"linear.normalized-vertexcover-completegraph-39.opb",3,7,742,39,0.988095,0.0168359
"linear.normalized-vertexcover-completegraph-45.opb",3,7,991,45,0.987654,0.0174594
"linear.normalized-TateBritain_K86.opb",2,5,6022,5848,0.829442,0.170558
"linear.normalized-factor-size=9-P=157-Q=181.opb",3,6,245,99,0.497813,0.405827
"linear.normalized-sha1-size112-round23-8.opb",4,8,10784,4288,0.214535,0.255952
"linear.vmpc_24.opb",1,6,67872,576,0.96,0
"linear.normalized-single-obj-f44-DC_ESS.seq-B-2-2-irEDCBA.opb",3,8,18785,6636,0.384737,0.354129
"linear.normalized-faclay35.lin.opb",3,6,39558,13829,0.440866,0.04267
"linear.normalized-opt-market-split_5_40_2.opb",1,3,10,120,0.96,0
"linear.normalized-t2001.13queen13.1110969933.opb",2,7,101,169,0.817233,0.159646
"linear.normalized-tseitin-regular-n80-d3-i1-f.cnf.gz-plain.pb.metafix.opb",1,5,320,120,0.503145,0
"linear.normalized-opt-market-split_8_70_1.opb",1,3,16,198,0.961165,0
"linear.factor-mod-size=6-P0=2-P1=31-P2=13-P3=31-P4=31-B.opb",5,8,301,216,0.906547,0.119055
"linear.normalized-reduced-mps-v2-20-10-vpm1.opb",7,9,486,2754,0.869563,0.244333
"linear.normalized-mis_50_10_4.opb",1,6,714,357,0.666667,0
"linear.normalized-j3011_9-unsat.opb",1,8,12945,4154,0.811962,0
"linear.normalized-dbsg_200_10_1_15.opb",2,6,5567,2882,0.728894,0.196534
"linear.normalized-rand085d8a.cudf.trendy.opb",3,8,26496,6305,0.799437,0.283638
"linear.normalized-factor-sizeN=260-sizeP=131-sizeQ=260-581480794-max.opb",0,2,0,0,-nan,0
"linear.normalized-blast-tlan2.ucl.opb",4,8,3050,2221,0.662466,0.258948
"linear.normalized-mps-v2-20-10-liu.opb",7,9,2178,3097,0.933274,0.163444
"linear.normalized-7_7_1.opb",2,6,297,72,0.330824,0.213176
"linear.factor-mod-size=9-P0=19-P1=337-P2=467-P3=53-B.opb",6,8,496,324,0.759176,0.353575
"linear.normalized-sha1-size112-round23-9.opb",4,8,10784,4288,0.215359,0.255304
"linear.normalized-dbsg_100_25_1_15.opb",3,6,6379,3238,0.494451,0.395365
"linear.normalized-tseitin-regular-n66-d3-i1-r1.cnf.gz-plain.pb.metafix.opb",1,5,264,99,0.680412,0
"linear.normalized-edgecross14-098.lin.opb",3,6,7352,3130,0.473021,0.0224161
"linear.normalized-TateBritain_K98.opb",3,6,6862,6664,0.605199,0.367496
"linear.normalized-aim-200-1_6-yes1-4.opb",2,5,520,400,0.833333,0.166667
"linear.normalized-edgecross24-115.lin.opb",3,7,19574,6291,0.637158,0.259101
"linear.normalized-edgecross14-117.lin.opb",3,6,8892,3900,0.478041,0.0181845
"linear.normalized-randfd04d4.cudf.paranoid.opb",1,6,26163,5875,0.388147,0
"linear.normalized-vertexcover-grid6x23.opb",3,7,277,138,0.984127,0.0224478
"linear.normalized-1097.cudf.paranoid.opb",1,6,2015,329,0.746032,0
"linear.normalized-tseitin-regular-n42-d3-i1-f.cnf.gz-plain.pb.metafix.opb",1,5,168,63,0.506024,0
"linear.normalized-single-obj-f33-AC_ESS.seq-B-2-2-irEDCBA.opb",3,7,9957,3535,0.269008,0.18262
"linear.normalized-factor-size=9-P=89-Q=211.opb",3,6,245,99,0.495071,0.402407
"linear.normalized-tseitin-regular-n74-d3-i1-f.cnf.gz-plain.pb.metafix.opb",1,5,296,111,0.503401,0
"linear.normalized-reduced-mps-v2-20-10-afiro.opb",6,8,35,960,0.989586,0.0148458
"linear.factor-mod-size=8-P0=149-P1=79-P2=59-P3=73-P4=211-B.opb",5,8,525,352,0.878212,0.113019
"linear.normalized-jnh7.opb",1,5,950,200,0.394867,0
"linear.normalized-fir05_area_opers.opb",5,8,11966,6033,0.609343,0.371371
"linear.normalized-single-obj-f43-DC_ESS.seq-A-2-2-irabcde.opb",3,8,18785,6636,0.384737,0.354129
"linear.normalized-ss97-2.opb",4,7,11368,8405,0.659395,0.256623
"linear.normalized-reduced-prob8.opb",1,3,2,86,0.988506,0
